x_0,y
-18.03961999999592,0.0025460527269788
-18.01307999999699,0.0023203922910862
-17.993449999994482,0.0
-17.97537000000011,0.0009851222181494
-15.06238999999914,0.1069256837811594
-15.039590000000317,0.1135457413463864
-15.013500000000931,0.1119527098061282
-14.038000000000466,0.176638944407681
-14.017579999999723,0.1738660999112566
-13.167489999999816,0.2354474922623776
-12.080519999995886,0.3428469877805051
-12.059150000000956,0.3350160695212886
-1.143369999997958,0.9838166789144456
-0.0965099999957601,0.982600381154008
0.0,1.0
1.9215000000040163,0.9715595497317452
1.944210000001476,0.9690721459499104
2.9435000000012224,0.9699305730215844
2.963350000005448,0.947451538019823
2.9818000000013853,0.9541180379886868
7.91924999999901,0.7468090141187833
7.94380000000092,0.7336822285437454
7.944710000003397,0.7338468804411629
10.008770000000368,0.6208547106603823
10.86261999999988,0.5773044851329172
10.98413000000437,0.5576091054406422
10.985050000002955,0.5707212120292741
11.010720000005676,0.5761086925690908
11.965200000006009,0.5435673926565671
11.982490000002144,0.5290556135378488
12.010110000002896,0.5225782639291723
12.880270000001474,0.5033808217934258
12.925950000004375,0.4922463102983075
12.944350000005215,0.4915555453026555
12.96545000000333,0.5015810389146936
12.98149000000558,0.5040517436308981
13.012510000000477,0.4922155246186325
13.914570000000822,0.4643810993444482
13.93521000000328,0.4738056533607786
13.936120000005758,0.4535409410879223
13.96266000000469,0.4701750544834617
14.987769999999728,0.445938521296356
16.876140000000305,0.4471983572567304
17.877070000002277,0.4309058783717967
17.927480000005744,0.4209327253685677
18.881059999999707,0.4110361390349486
18.881509999999253,0.408057278468065
18.91973000000144,0.4144362770572456
18.945110000000568,0.4124376793909023
18.968940000006118,0.4082659965154807
21.845650000002934,0.3991674372463821
21.84610000000248,0.4065128970830966
21.852550000003248,0.4030028958368027
21.87621000000217,0.4066920803092408
21.884640000003856,0.4093606068601229
21.90473000000202,0.4086619015866095
22.919630000003963,0.41517618135753
23.92448000000149,0.4014674134619431
23.92493000000104,0.3942057265286908
23.937200000000303,0.3907148201871128
23.966820000001466,0.3981526143272917
23.993940000000293,0.4016359274754423
24.909019999999146,0.3778639988195857
24.921080000000075,0.3982128728099552
24.922000000005937,0.3851848350789117
24.94036000000051,0.3843976118380449
25.90160000000469,0.3781473274295353
25.902060000000347,0.3815241672326021
26.938020000001416,0.36647570673146
26.938480000004347,0.3683462076786393
27.8637000000017,0.3635307306768547
27.98256000000401,0.3684395338144016
27.983469999999212,0.3624077022162861
28.004830000005317,0.3664551484495776
28.88662000000477,0.3511990984866012
28.910520000004908,0.3463212778366619
28.91950999999972,0.3540984262220035
28.949200000002747,0.3446765576981325
28.949670000001788,0.3424351246037348
29.835070000001,0.3420151000399704
29.861860000004526,0.3422687807952567
29.876940000001923,0.3330247858247914
31.86235000000306,0.3119269886405217
31.965009999999893,0.3085846742955541
31.992960000003222,0.3084815586388499
32.92396000000008,0.2943602425799835
32.940370000003895,0.2930940922739911
32.97171000000526,0.2897535304239253
33.81372000000556,0.2746041207839801
33.8359300000011,0.276603073016196
33.85712000000058,0.27411089826243
33.864250000005995,0.2679454343488058
34.927120000000286,0.2484189095144357
34.9493500000026,0.2600886814632632
35.86247000000003,0.242391015067238
35.88072000000102,0.2393764333116123
35.90288000000146,0.2376562600024843
36.86852999999974,0.2234446784265177
36.87290000000212,0.2200162130998196
36.90222999999969,0.2238932176341414
36.90314000000217,0.220833598562722
37.83761000000232,0.2114519927882178
37.86253000000579,0.2108312502124363
37.882910000000265,0.2092892146694267
38.88552000000345,0.1937366604008347
38.8984300000011,0.1967308259774412
38.930780000002414,0.1948784870668329
39.88304000000062,0.1835654689481137
39.88720000000467,0.1823075022939695
40.85360000000219,0.1698481341832153
40.92243000000599,0.1763667412695477
40.95172000000457,0.1721531138241975
41.844490000003134,0.1647604604947084
41.86611000000266,0.1611179012433404
42.859730000003765,0.1549015683732109
42.86064000000624,0.1507223520537333
43.82243000000017,0.1483308718257679
43.84608999999909,0.1505184328678765
43.8605000000025,0.1473095940459854
44.79908000000432,0.141791407773253
44.86764000000403,0.1434558391528493
44.981180000002496,0.1416988076275445
45.88704000000144,0.1317534426562183
45.8978300000017,0.1348516356144533
45.89874000000418,0.13178947862253
45.92855000000418,0.1344924486189244
46.82315999999992,0.1268809142877931
46.842020000003686,0.1270037109690692
46.86143000000448,0.1252185438303498
47.80595000000176,0.1205652810502374
47.8064000000013,0.1217564249334557
47.81140000000596,0.1199465904600144
47.839700000004086,0.121471646840799
47.85647000000608,0.1236033219433143
48.81436000000394,0.1167928601047722
48.841510000005655,0.1212060814234612
48.84242000000086,0.1139069804931513
48.86667999999918,0.1148260025812305
49.82470000000467,0.1096851093236006
49.833590000002005,0.1086806371676365
49.85773000000336,0.1064128669647226
50.8043800000014,0.1018551433822639
50.82471000000078,0.1035284125091121
50.838070000005246,0.1059559470901108
50.98904000000039,0.1044037199399506
51.01067999999941,0.1041645211042084
51.79035000000295,0.1019994678767063
51.824899999999616,0.0952759530325622
51.82583000000159,0.1005834176026061
51.86153000000195,0.1006020264649857
52.84699000000546,0.0987279016970051
52.86029000000417,0.0941811290477495
52.87712000000465,0.1005414544085337
52.88610000000335,0.0867550145788391
52.88655999999901,0.091852543015752
53.82699000000139,0.0837582531740593
53.83656999999948,0.0892582320746315
53.85722000000533,0.0905447725787164
53.879030000003695,0.0882526864547728
53.88039000000572,0.0878506397542708
54.86430000000109,0.0850016861379452
54.86568000000261,0.0811239255651698
54.87357999999949,0.0774629840508968
54.90373000000545,0.0859522062796828
54.9236000000019,0.0836100956240294
54.92452000000048,0.087381880770368
55.8769700000048,0.0864464252706242
55.897750000003725,0.0754691780193278
55.90475000000151,0.0804922500374168
55.90520000000106,0.0801079110405389
55.91675000000396,0.0833302343456634
56.87644,0.0774138613144587
56.90763000000152,0.0748915370849262
56.919870000005176,0.0800583280272978
57.86618000000453,0.0675359215801117
57.88339000000269,0.0742161979378554
57.89628000000084,0.0741931118894044
58.84729000000516,0.0679989678067982
58.86405999999988,0.0714103630216004
58.88064000000304,0.0721480877291629
59.857050000005984,0.0683699044086348
59.87653000000137,0.0692248296999169
59.90293999999994,0.0691805648903244
60.88202000000456,0.0664066437196757
60.88292999999976,0.0648969104723378
60.89719000000332,0.0683914554417981
60.9198200000028,0.0678840086369727
61.92099000000599,0.0646183555903556
62.906180000005406,0.0551678377543008
62.92028000000573,0.0591691653737819
62.9516700000022,0.0607678846939905
63.85945999999967,0.0535214362655
63.9068299999999,0.053534661326822
65.92500000000291,0.0478162702847155
66.92612000000372,0.0461639513653704
67.76220000000467,0.0434952662099359
67.783540000004,0.0451674881630629
67.9476100000029,0.0434122284522362
71.87650000000576,0.0328525037241665
72.94201000000612,0.0305432765011862
72.94293000000471,0.0353345843033567
73.88072000000102,0.0306773899994545
73.90847000000213,0.0279534147723247
74.77526000000216,0.0239144851181115
74.80269000000408,0.0295224427392531
75.90020000000368,0.0257165599634821
